# OrdScale, Damp Rate: 0.0239638044938 0.116555513302
#  r 	 Gdiff 	 mPDF_calc 	 TotalDiff
4.519999999999999574e+00 -1.937361951461871179e-01 -1.752000631073746817e-02 -1.762161888354496497e-01
4.530000000000000249e+00 -1.316061536118584563e-01 -1.698875551208611778e-02 -1.146173980997723385e-01
4.540000000000000036e+00 -6.724834366494114590e-02 -1.643969620733413267e-02 -5.080864745760701323e-02
4.550000000000000711e+00 -3.486699372970303301e-03 -1.587185074568514195e-02 1.238515137271483865e-02
4.560000000000000497e+00 5.692993695883119543e-02 -1.528424122422625264e-02 7.221417818305744807e-02
4.570000000000000284e+00 1.114118713091286628e-01 -1.467589030793867155e-02 1.260877616170673343e-01
4.580000000000000071e+00 1.577068564449401467e-01 -1.404582213300467619e-02 1.717526785779448228e-01
4.589999999999999858e+00 1.939787714952920517e-01 -1.339306329454775790e-02 2.073718347898398096e-01
4.599999999999999645e+00 2.189190152709433734e-01 -1.271664391972573971e-02 2.316356591906691131e-01
4.609999999999999432e+00 2.317751356110780425e-01 -1.201559882686789593e-02 2.437907344379459385e-01
4.620000000000000107e+00 2.323787046607609375e-01 -1.128896877110430186e-02 2.436676734318652393e-01
4.629999999999999893e+00 2.212100918411914474e-01 -1.053580177668284046e-02 2.317458936178742879e-01
4.640000000000000568e+00 1.992905050904030251e-01 -9.755154555901923707e-03 2.090456596463049488e-01
4.650000000000000355e+00 1.681310636164954353e-01 -8.946094014309291520e-03 1.770771576308047268e-01
4.660000000000000142e+00 1.296958052736245648e-01 -8.107698841526345124e-03 1.378035041151509099e-01
4.669999999999999929e+00 8.625056513495676924e-02 -7.239061186756379218e-03 9.348962632171314846e-02
4.679999999999999716e+00 4.028829930217847632e-02 -6.339288417721196389e-03 4.662758771989967271e-02
4.689999999999999503e+00 -5.694070188809519095e-03 -5.407504961448681563e-03 -2.865652273608375322e-04
4.700000000000000178e+00 -4.920885513218520302e-02 -4.442854224998973867e-03 -4.476600090718622915e-02
4.709999999999999964e+00 -8.798689319948449494e-02 -3.444500593875618466e-03 -8.454239260560887648e-02
4.720000000000000639e+00 -1.200430096442488548e-01 -2.411631505517111695e-03 -1.176313781387317431e-01
4.730000000000000426e+00 -1.438210437051732349e-01 -1.343459594906920573e-03 -1.424775841102663143e-01
4.740000000000000213e+00 -1.582242317343727223e-01 -2.392249089712417121e-04 -1.579850068254014805e-01
4.750000000000000000e+00 -1.626780735614934414e-01 9.018028139316514036e-04 -1.635798763754250928e-01
4.759999999999999787e+00 -1.571430158661941690e-01 2.080321803502815925e-03 -1.592233376696969849e-01
4.769999999999999574e+00 -1.421533831803558634e-01 3.296995860423229674e-03 -1.454503790407790931e-01
4.780000000000000249e+00 -1.186970701080394264e-01 4.552451907531895881e-03 -1.232495220155713223e-01
4.790000000000000036e+00 -8.823774568463971235e-02 5.847277494467603698e-03 -9.408502317910731605e-02
4.800000000000000711e+00 -5.251793892913236839e-02 7.182018261358419364e-03 -5.969995719049078775e-02
4.810000000000000497e+00 -1.358764014521818275e-02 8.557175367517363962e-03 -2.214481551273554671e-02
4.820000000000000284e+00 2.644074899465276296e-02 9.973202891472764120e-03 1.646754610317999884e-02
4.830000000000000071e+00 6.543386993387145800e-02 1.143050520902567230e-02 5.400336472484578570e-02
4.839999999999999858e+00 1.013611342169602469e-01 1.292943435638253813e-02 8.843169986057770882e-02
4.849999999999999645e+00 1.324690223439854986e-01 1.447028738575803497e-02 1.179987349582274636e-01
4.860000000000000320e+00 1.573058521540535715e-01 1.605330372117730331e-02 1.412525484328762682e-01
4.870000000000000107e+00 1.748376017777497626e-01 1.767866252252944803e-02 1.571589392552203146e-01
4.879999999999999893e+00 1.845051480248041109e-01 1.934648006622977090e-02 1.651586679585743400e-01
4.890000000000000568e+00 1.861722203304132517e-01 2.105680715113961154e-02 1.651154131792736401e-01
4.900000000000000355e+00 1.802616159332217638e-01 2.280962653866228096e-02 1.574519893945594828e-01
4.910000000000000142e+00 1.675549711983395085e-01 2.460485043618609868e-02 1.429501207621534098e-01
4.919999999999999929e+00 1.492588710543971686e-01 2.644231803327307118e-02 1.228165530211240974e-01
4.929999999999999716e+00 1.267975534688541295e-01 2.832179310019683482e-02 9.847576036865729465e-02
4.939999999999999503e+00 1.018601727897130438e-01 3.024296165861320440e-02 7.161721113109983938e-02
4.950000000000000178e+00 7.615874132484279357e-02 3.220542973428974082e-02 4.395331159055305276e-02
4.959999999999999964e+00 5.137164315696418626e-02 3.420872120197514243e-02 1.716292195498904383e-02
4.970000000000000639e+00 2.901711730307443560e-02 3.625227573253691354e-02 -7.235158429462477947e-03
4.980000000000000426e+00 1.038137780844294866e-02 3.833544685258267332e-02 -2.795406904413972465e-02
4.990000000000000213e+00 -3.612958705148106020e-03 4.045750012680487256e-02 -4.407045883195297858e-02
5.000000000000000000e+00 -1.238083770159725816e-02 4.261761147327938065e-02 -5.499844917487663881e-02
5.009999999999999787e+00 -1.580173336250467742e-02 4.481486562190610534e-02 -6.061659898441078276e-02
5.019999999999999574e+00 -1.413789014367372587e-02 4.704825472610029563e-02 -6.118614486977402150e-02
5.030000000000000249e+00 -8.049769026799769023e-03 4.931667713772548700e-02 -5.736644616452525602e-02
5.040000000000000036e+00 1.487475107892155535e-03 5.161893635510359651e-02 -5.013146124721144098e-02
5.050000000000000711e+00 1.324429253523851102e-02 5.395374015374296284e-02 -4.070944761850445182e-02
5.060000000000000497e+00 2.586259465013451830e-02 5.631969990918946761e-02 -3.045710525905494931e-02
5.070000000000000284e+00 3.793612358441178500e-02 5.871533012113214212e-02 -2.077920653672035711e-02
5.080000000000000071e+00 4.810360565915328124e-02 6.113904814757869371e-02 -1.303544248842541248e-02
5.089999999999999858e+00 5.524142049951707989e-02 6.358917415756046299e-02 -8.347753658043383096e-03
5.099999999999999645e+00 5.843021665413927757e-02 6.606393131043082623e-02 -7.633714656291548661e-03
5.110000000000000320e+00 5.714700249058446424e-02 6.856144616938358860e-02 -1.141444367879912436e-02
5.120000000000000107e+00 5.120095970200422286e-02 7.107974935634230051e-02 -1.987878965433807765e-02
5.129999999999999893e+00 4.084683019706591978e-02 7.361677645485546762e-02 -3.276994625778954784e-02
5.140000000000000568e+00 2.673070050409243059e-02 7.617036916707810301e-02 -4.943966866298567242e-02
5.150000000000000355e+00 9.800632985499505012e-03 7.873827673032891827e-02 -6.893764374482941326e-02
5.160000000000000142e+00 -8.663875393133180225e-03 8.131815759808255772e-02 -8.998203299121573795e-02
5.169999999999999929e+00 -2.725698364968143217e-02 8.390758138959371337e-02 -1.111645650392751455e-01
5.179999999999999716e+00 -4.445163440145849520e-02 8.650403111165855252e-02 -1.309556655131170477e-01
5.189999999999999503e+00 -5.877441605179467565e-02 8.910490565526210660e-02 -1.478793217070567823e-01
5.200000000000000178e+00 -6.891020087079602341e-02 9.170752256912803602e-02 -1.606177234399240594e-01
5.209999999999999964e+00 -7.381820113423387397e-02 9.430912111139211351e-02 -1.681273222456259875e-01
5.220000000000000639e+00 -7.279714704421547111e-02 9.690686557979510951e-02 -1.697040126240105806e-01
5.230000000000000426e+00 -6.552108193775119105e-02 9.949784891995300251e-02 -1.650189308577041936e-01
5.240000000000000213e+00 -5.219290723232017370e-02 1.020790966103987119e-01 -1.542720038427188856e-01
5.250000000000000000e+00 -3.338762746146528571e-02 1.046475708222063261e-01 -1.380351982836716118e-01
5.259999999999999787e+00 -1.010357451934806861e-02 1.072001748501085761e-01 -1.173037493694566447e-01
5.269999999999999574e+00 1.626297293903711250e-02 1.097337578111027973e-01 -9.347078487206568476e-02
5.280000000000000249e+00 4.409617423552125715e-02 1.122451196056149514e-01 -6.814894537009369424e-02
5.290000000000000036e+00 7.163902002423050419e-02 1.147310161353555652e-01 -4.309199611112506101e-02
5.300000000000000711e+00 9.706806397113298956e-02 1.171881647710622809e-01 -2.012010079992929135e-02
5.310000000000000497e+00 1.187488972961618927e-01 1.196132500623798833e-01 -8.643527662179906201e-04
5.320000000000000284e+00 1.351837235439456997e-01 1.220029296811881991e-01 1.318079386275750053e-02
5.330000000000000071e+00 1.453284403765029431e-01 1.243538405887505555e-01 2.097459978775238765e-02
5.339999999999999858e+00 1.484720740554203999e-01 1.266626054161258119e-01 2.180946863929458801e-02
5.349999999999999645e+00 1.445165855498906637e-01 1.289258390463692838e-01 1.559074650352137992e-02
5.360000000000000320e+00 1.337703453254341923e-01 1.311401553861439029e-01 2.630189939290289436e-03
5.370000000000000107e+00 1.171243238438823830e-01 1.333021743134765458e-01 -1.617785046959416273e-02
5.379999999999999893e+00 9.590660118172200654e-02 1.354085287875322896e-01 -3.950192760581028306e-02
5.390000000000000568e+00 7.183843729005046086e-02 1.374558721054388866e-01 -6.561743481538842571e-02
5.400000000000000355e+00 4.686405810061167188e-02 1.394408852903839535e-01 -9.257682718977228165e-02
5.410000000000000142e+00 2.310659820070082304e-02 1.413602845944215147e-01 -1.182536863937206917e-01
5.419999999999999929e+00 2.674288425687398885e-03 1.432108290986991439e-01 -1.405365406730117450e-01
5.429999999999999716e+00 -1.252112938577598644e-02 1.449893283931180388e-01 -1.575104577788940252e-01
5.439999999999999503e+00 -2.082085172851189103e-02 1.466926503167357565e-01 -1.675135020452476475e-01
5.450000000000000178e+00 -2.101975441525233412e-02 1.483177287396390542e-01 -1.693374831548913884e-01
5.459999999999999964e+00 -1.239480638197182349e-02 1.498615713664393501e-01 -1.622563777484111736e-01
5.470000000000000639e+00 5.169505387724537826e-03 1.513212675410230135e-01 -1.461517621532984756e-01
5.480000000000000426e+00 3.123405307323995350e-02 1.526939960317274247e-01 -1.214599429584874712e-01
5.490000000000000213e+00 6.473746171813044015e-02 1.539770327757079282e-01 -8.923957105757748809e-02
5.500000000000000000e+00 1.041480821295199810e-01 1.551677585609126109e-01 -5.101967643139262987e-02
5.509999999999999787e+00 1.474681795780137250e-01 1.562636666237993410e-01 -8.795487045785616020e-03
5.519999999999999574e+00 1.924341506573592486e-01 1.572623701407062091e-01 3.517178051665303951e-02
5.530000000000000249e+00 2.366003424117932852e-01 1.581616095906340502e-01 7.843873282115923495e-02
5.540000000000000036e+00 2.775624887911853911e-01 1.589592599671103557e-01 1.186032288240750354e-01
5.550000000000000711e+00 3.130040946618750652e-01 1.596533378167898642e-01 1.533507568450852010e-01
5.560000000000000497e+00 3.410125684967511006e-01 1.602420080824963899e-01 1.807705604142547107e-01
5.570000000000000284e+00 3.600368774275071182e-01 1.607235907285398391e-01 1.993132866989672791e-01
5.580000000000000071e+00 3.691033558173013596e-01 1.610965671263380750e-01 2.080067886909632846e-01
5.589999999999999858e+00 3.678214315004639801e-01 1.613595861786468466e-01 2.064618453218171334e-01
5.599999999999999645e+00 3.564268098177154620e-01 1.615114701610465275e-01 1.949153396566689345e-01
5.610000000000000320e+00 3.358163903905162506e-01 1.615512202597548241e-01 1.742651701307614265e-01
5.620000000000000107e+00 3.073571250822140222e-01 1.614780217853298006e-01 1.458791032968842216e-01
5.629999999999999893e+00 2.729403034221533630e-01 1.612912490423941969e-01 1.116490543797591661e-01
5.640000000000000568e+00 2.347634146167432156e-01 1.609904698361492859e-01 7.377294478059392979e-02
5.650000000000000355e+00 1.952537165111127848e-01 1.605754495971548068e-01 3.467826691395797800e-02
5.660000000000000142e+00 1.568707736360304139e-01 1.600461551067174359e-01 -3.175381470687022034e-03
5.669999999999999929e+00 1.218892537218310146e-01 1.594027578059277750e-01 -3.751350408409676040e-02
5.679999999999999716e+00 9.239787333359394950e-02 1.586456366724261768e-01 -6.624776333883222734e-02
5.689999999999999503e+00 7.005519662145909265e-02 1.577753806499326839e-01 -8.772018402847359120e-02
5.700000000000000178e+00 5.602764295904849590e-02 1.567927906166299568e-01 -1.007651476575814609e-01
5.709999999999999964e+00 5.088919367453836884e-02 1.556988808795980173e-01 -1.048096872050596484e-01
5.720000000000000639e+00 5.464559500433985306e-02 1.544948801836733554e-01 -9.984928517933350234e-02
5.730000000000000426e+00 6.671809317639754155e-02 1.531822322243286127e-01 -8.646413904793107119e-02
5.740000000000000213e+00 8.595275513551525748e-02 1.517625956554489730e-01 -6.580984051993371553e-02
5.750000000000000000e+00 1.107411703870648800e-01 1.502378435842063042e-01 -3.949667319714142422e-02
5.759999999999999787e+00 1.391468427979618561e-01 1.486100625466034997e-01 -9.463219748641643614e-03
5.769999999999999574e+00 1.690090093363409984e-01 1.468815509586745005e-01 2.212745837766649792e-02
5.780000000000000249e+00 1.980721925756554480e-01 1.450548170397713554e-01 5.301737553588409257e-02
5.790000000000000036e+00 2.241557964843101658e-01 1.431325762058517082e-01 8.102322027845845764e-02
5.799999999999999822e+00 2.452838217361898998e-01 1.411177479321879258e-01 1.041660738040019740e-01
5.810000000000000497e+00 2.598106516019951240e-01 1.390134520864489687e-01 1.207971995155461553e-01
5.820000000000000284e+00 2.664921716609592872e-01 1.368230047346560285e-01 1.296691669263032587e-01
5.830000000000000071e+00 2.646235243072299070e-01 1.345499134240744354e-01 1.300736108831554716e-01
5.839999999999999858e+00 2.540017869382236171e-01 1.321978719486745224e-01 1.218039149895490947e-01
5.850000000000000533e+00 2.349579447547959776e-01 1.297707546043663784e-01 1.051871901504295992e-01
5.860000000000000320e+00 2.083460582136812400e-01 1.272726099427844981e-01 8.107344827089674189e-02
5.870000000000000107e+00 1.754464604324807164e-01 1.247076540339605161e-01 5.073880639852020036e-02
5.879999999999999893e+00 1.379100312742588819e-01 1.220802632497130086e-01 1.582976802454587328e-02
5.889999999999999680e+00 9.764497531782866113e-02 1.193949665813301003e-01 -2.174999126350143919e-02
5.900000000000000355e+00 5.668831422288653221e-02 1.166564375063304099e-01 -5.996812328344387766e-02
5.910000000000000142e+00 1.711208732981417402e-02 1.138694854207414342e-01 -9.675739809092726018e-02
5.919999999999999929e+00 -1.913627647822263578e-02 1.110390466547447330e-01 -1.301753231329673688e-01
5.929999999999999716e+00 -5.026909737904461384e-02 1.081701750909358217e-01 -1.584392724699804356e-01
5.940000000000000391e+00 -7.483849534084818789e-02 1.052680324058059003e-01 -1.801065277466540882e-01
5.950000000000000178e+00 -9.171625170819941442e-02 1.023378779563598462e-01 -1.940541296645592606e-01
5.959999999999999964e+00 -1.001929817185684968e-01 9.938505833503732956e-02 -1.995780400536058263e-01
5.969999999999999751e+00 -9.999536670840092345e-02 9.641499661729840964e-02 -1.964103633256993331e-01
5.980000000000000426e+00 -9.124254757151573081e-02 9.343318132736122550e-02 -1.846757288988769563e-01
5.990000000000000213e+00 -7.445501328530368390e-02 9.044515514864120975e-02 -1.649001684339448937e-01
6.000000000000000000e+00 -5.048823533569712918e-02 8.745650340642571741e-02 -1.379447387421228466e-01
6.009999999999999787e+00 -2.046865292980748485e-02 8.447284235122821949e-02 -1.049414952810357043e-01
6.020000000000000462e+00 1.428287470398692527e-02 8.149980727209352183e-02 -6.721693256810659656e-02
6.030000000000000249e+00 5.230565216032934117e-02 7.854304046986965160e-02 -2.623738830954031043e-02
6.040000000000000036e+00 9.210429473796333255e-02 7.560817912111679473e-02 1.649611561684653782e-02
6.049999999999999822e+00 1.322316289989933225e-01 7.270084306388945039e-02 5.953078593510387206e-02
6.060000000000000497e+00 1.713280214868175833e-01 6.982662253709835676e-02 1.015013989497192265e-01
6.070000000000000284e+00 2.081412241956561715e-01 6.699106590553521867e-02 1.411501582901209528e-01
6.080000000000000071e+00 2.416682022140173025e-01 6.419966740291987994e-02 1.774685348110974226e-01
6.089999999999999858e+00 2.711127017870950118e-01 6.145785492550831508e-02 2.096548468615866967e-01
6.100000000000000533e+00 2.958644050616417998e-01 5.877097790887622630e-02 2.370934271527655735e-01
6.110000000000000320e+00 3.155842172077197860e-01 5.614429532021281144e-02 2.594399218875069746e-01
6.120000000000000107e+00 3.301373117770400878e-01 5.358296379922500297e-02 2.765543479778150848e-01
6.129999999999999893e+00 3.395697631682111362e-01 5.109202597948075963e-02 2.884777371887303765e-01
6.140000000000000568e+00 3.441246574429396299e-01 4.867639902201015278e-02 2.954482584209294771e-01
6.150000000000000355e+00 3.441644471243568426e-01 4.634086339273013611e-02 2.978235837316267065e-01
6.160000000000000142e+00 3.401687908619983602e-01 4.409005191461995432e-02 2.960787389473784059e-01
6.169999999999999929e+00 3.327070367832378750e-01 4.192843912493643410e-02 2.907785976583014409e-01
6.179999999999999716e+00 3.223647759007631786e-01 3.986033096702223943e-02 2.825044449337409391e-01
6.190000000000000391e+00 3.098014877458274974e-01 3.788985484542795046e-02 2.719116329003995469e-01
6.200000000000000178e+00 2.956318753855862180e-01 3.602095007214128897e-02 2.596109253134449291e-01
6.209999999999999964e+00 2.805021590190399650e-01 3.425735873069718496e-02 2.462448002883427800e-01
