# r 	 gobs 	 nucpdfcalc 	 mpdfcalc
8.790000000000000924e+00 -2.786913415287339824e+00 -2.811405144661832001e+00 -1.259617886443267429e-02
8.800000000000000711e+00 -2.758666680455434506e+00 -2.782385290454167048e+00 -1.351544278378504112e-02
8.810000000000000497e+00 -2.715869474887325996e+00 -2.741361722716449290e+00 -1.439708499201367876e-02
8.820000000000000284e+00 -2.659181542596122050e+00 -2.688661383625627455e+00 -1.524040114284226123e-02
8.830000000000000071e+00 -2.589531750050871661e+00 -2.624734051790725609e+00 -1.604472621369502222e-02
8.839999999999999858e+00 -2.508082568260038947e+00 -2.550143801285166045e+00 -1.680943563942936467e-02
8.849999999999999645e+00 -2.416184888784952634e+00 -2.465557815607124503e+00 -1.753394639231956736e-02
8.859999999999999432e+00 -2.315325308423611173e+00 -2.371732847558861934e+00 -1.821771800587648760e-02
8.870000000000000995e+00 -2.207068398403454257e+00 -2.269499697223706924e+00 -1.886025354020323674e-02
8.880000000000000782e+00 -2.092996727746761820e+00 -2.159746150728117264e+00 -1.946110048670770046e-02
8.890000000000000568e+00 -1.974651523356690586e+00 -2.043398879478867780e+00 -2.001985161005302369e-02
8.900000000000000355e+00 -1.853476815012369494e+00 -1.921404840618639920e+00 -2.053614572535379657e-02
8.910000000000000142e+00 -1.730769733280766109e+00 -1.794712742599850142e+00 -2.100966840873593269e-02
8.919999999999999929e+00 -1.607639311459081011e+00 -1.664255143684494787e+00 -2.144015263949579711e-02
8.929999999999999716e+00 -1.484975705383897449e+00 -1.530931735159753337e+00 -2.182737937221598812e-02
8.939999999999999503e+00 -1.363431209988110959e+00 -1.395594325168801664e+00 -2.217117803732102446e-02
8.950000000000001066e+00 -1.243413846743905316e+00 -1.259033984106497694e+00 -2.247142696868589806e-02
8.960000000000000853e+00 -1.125093653197300592e+00 -1.121970740090770358e+00 -2.272805351362183757e-02
8.970000000000000639e+00 -1.008421158306123999e+00 -9.850461253860630650e-01 -2.294103489765079301e-02
8.980000000000000426e+00 -8.931569091096075441e-01 -8.488187747762886426e-01 -2.311039832966529234e-02
8.990000000000000213e+00 -7.789103576847440369e-01 -7.137631682733357463e-01 -2.323622053770417473e-02
9.000000000000000000e+00 -6.651859513950318936e-01 -5.802714971522695553e-01 -2.331862815403698552e-02
9.009999999999999787e+00 -5.514339182762282299e-01 -4.486585183641360608e-01 -2.335779768406226128e-02
9.019999999999999574e+00 -4.371030210641713709e-01 -3.191691522547335791e-01 -2.335395539610579316e-02
9.029999999999999361e+00 -3.216924787857058377e-01 -1.919884765241138547e-01 -2.330737713224190211e-02
9.040000000000000924e+00 -2.048003272637697603e-01 -6.725367957776297312e-02 -2.321838804003048193e-02
9.050000000000000711e+00 -8.616570474779107480e-02 5.493253747865822767e-02 -2.308736222521081891e-02
9.060000000000000497e+00 3.429710599686868616e-02 1.744876758562696195e-01 -2.291472232554094685e-02
9.070000000000000284e+00 1.564745915027705436e-01 2.913348702856151662e-01 -2.270093900612663376e-02
9.080000000000000071e+00 2.800410471529036771e-01 4.053886461383932605e-01 -2.244653037669060158e-02
9.089999999999999858e+00 4.044573130236394087e-01 5.165415991393640383e-01 -2.215206133143629574e-02
9.099999999999999645e+00 5.289811529128376488e-01 6.246525579461340572e-01 -2.181814281231027677e-02
9.109999999999999432e+00 6.526886089503977084e-01 7.295367313988263547e-01 -2.144543099654797752e-02
9.120000000000000995e+00 7.745050917190248185e-01 8.309582638531461951e-01 -2.103462640957378879e-02
9.130000000000000782e+00 8.932444657964779822e-01 9.286255267220766552e-01 -2.058647296447167069e-02
9.140000000000000568e+00 1.007653989404114103e+00 1.022189365903563463e+00 -2.010175692938178174e-02
9.150000000000000355e+00 1.116462685243903907e+00 1.111244407482405272e+00 -1.958130582432175693e-02
9.160000000000000142e+00 1.218430571847177957e+00 1.195333402683043333e+00 -1.902598724907351990e-02
9.169999999999999929e+00 1.312396177693727628e+00 1.273954472438590946e+00 -1.843670764391799888e-02
9.179999999999999716e+00 1.397319893134539859e+00 1.346570997047481288e+00 -1.781441098514035398e-02
9.189999999999999503e+00 1.472320979277228936e+00 1.412623791913276472e+00 -1.716007779089891508e-02
9.200000000000001066e+00 1.536706432848153003e+00 1.471545120585756372e+00 -1.647472302954978984e-02
9.210000000000000853e+00 1.589990379759982586e+00 1.522774024914326452e+00 -1.575939441671687230e-02
9.220000000000000639e+00 1.631903210799860116e+00 1.565772401989280693e+00 -1.501517165578203881e-02
9.230000000000000426e+00 1.662390250101240419e+00 1.600041230682926363e+00 -1.424316468413270101e-02
9.240000000000000213e+00 1.681600328635918462e+00 1.625136348019473154e+00 -1.344451190567532740e-02
9.250000000000000000e+00 1.689865188578349553e+00 1.640683197269256599e+00 -1.262037849522049289e-02
9.259999999999999787e+00 1.687671139510640961e+00 1.646390014507303157e+00 -1.177195465780613536e-02
9.269999999999999574e+00 1.675624796933551819e+00 1.642058986330487302e+00 -1.090045384604567888e-02
9.279999999999999361e+00 1.654415035215618168e+00 1.627594995517279708e+00 -1.000711093869997154e-02
9.290000000000000924e+00 1.624773464861918537e+00 1.603011669889131685e+00 -9.093180383780624654e-03
9.300000000000000711e+00 1.587435788720772178e+00 1.568434558133680934e+00 -8.159934309590610724e-03
9.310000000000000497e+00 1.543106301847776196e+00 1.524101370102760589e+00 -7.208660607225919267e-03
9.320000000000000284e+00 1.492427581126698710e+00 1.470359333127175372e+00 -6.240660988142714659e-03
9.330000000000000071e+00 1.435957076500345320e+00 1.407659825242286722e+00 -5.257249020450929441e-03
9.339999999999999858e+00 1.374151885317262289e+00 1.336550546186086708e+00 -4.259748147710401903e-03
9.349999999999999645e+00 1.307362489695375718e+00 1.257665573365131628e+00 -3.249489694081774196e-03
9.359999999999999432e+00 1.235835692703905142e+00 1.171713719084136907e+00 -2.227810859730846183e-03
9.370000000000000995e+00 1.159726433631218745e+00 1.079465654415456610e+00 -1.196052710449442731e-03
9.380000000000000782e+00 1.079117627258087353e+00 9.817402922968339052e-01 -1.555581655055378537e-04
9.390000000000000568e+00 9.940466872984804469e-01 8.793909269621399405e-01 8.923300122232104975e-04
9.400000000000000355e+00 9.045369874989473979e-01 7.732916088593486670e-01 1.946271219745710195e-03
9.410000000000000142e+00 8.106322083492968344e-01 6.643241950647544858e-01 3.004929006973248301e-03
9.419999999999999929e+00 7.124313302730647113e-01 5.533664571157316248e-01 4.066973255110447293e-03
9.429999999999999716e+00 6.101219761647566076e-01 4.412815542831886595e-01 5.131081947151882108e-03
9.439999999999999503e+00 5.040098805765749201e-01 3.289090944412385031e-01 6.195942713985654743e-03
9.450000000000001066e+00 3.945424656293072263e-01 2.170579112595694693e-01 7.260255101566430794e-03
9.460000000000000853e+00 2.823248235140866091e-01 1.065005901708571956e-01 8.322732640272204399e-03
9.470000000000000639e+00 1.681268243706754706e-01 -2.030318713120802566e-03 9.382104520494488273e-03
9.480000000000000426e+00 5.288056291624462085e-02 -1.078445501343482521e-01 1.043711739767688197e-02
9.490000000000000213e+00 -6.233210025394274323e-02 -2.102950615676432711e-01 1.148653715435637469e-02
9.500000000000000000e+00 -1.763015866668394271e-01 -3.087779469651843467e-01 1.252915061535067945e-02
9.509999999999999787e+00 -2.877213749778914087e-01 -4.027316575676987420e-01 1.356376721232034795e-02
9.519999999999999574e+00 -3.952261388840005996e-01 -4.916358845562689983e-01 1.458922059403257657e-02
9.529999999999999361e+00 -4.974354546547338218e-01 -5.750104606149798459e-01 1.560437017876263599e-02
9.540000000000000924e+00 -5.930009525145156779e-01 -6.524146183900788598e-01 1.660810264539060860e-02
9.550000000000000711e+00 -6.806545690411824889e-01 -7.234469043358748852e-01 1.759933335989017147e-02
9.560000000000000497e+00 -7.592554683538047522e-01 -7.877459885348163660e-01 1.857700773404593469e-02
9.570000000000000284e+00 -8.278332432844063282e-01 -8.449925377168012730e-01 1.954010251338955326e-02
9.580000000000000071e+00 -8.856251817078989452e-01 -8.949122336366729380e-01 2.048762699152088460e-02
9.589999999999999858e+00 -9.321056782098621207e-01 -9.372799265878813957e-01 2.141862414815660920e-02
9.599999999999999645e+00 -9.670062710427304031e-01 -9.719248189489357870e-01 2.233217170843961735e-02
9.609999999999999432e+00 -9.903252667787945107e-01 -9.987364812883017251e-01 2.322738312124180554e-02
9.620000000000000995e+00 -1.002326453556353636e+00 -1.017671418658607552e+00 2.410340845440388929e-02
9.630000000000000782e+00 -1.003526968593714264e+00 -1.028759831972145378e+00 2.495943520507388005e-02
9.640000000000000568e+00 -9.946749455565097042e-01 -1.032112162929712085e+00 2.579468902353453455e-02
9.650000000000000355e+00 -9.767180915725106605e-01 -1.027924974312095063e+00 2.660843433790173462e-02
9.660000000000000142e+00 -9.507648034125123493e-01 -1.016485703075265867e+00 2.739997484457434851e-02
9.669999999999999929e+00 -9.180398024655952449e-01 -9.981758331173069543e-01 2.816865404606566647e-02
9.679999999999999716e+00 -8.798365285622588017e-01 -9.734720681836213085e-01 2.891385567693267183e-02
9.689999999999999503e+00 -8.374686695405604286e-01 -9.429451423629539031e-01 2.963500391100377940e-02
9.700000000000001066e+00 -7.922232097528471018e-01 -9.072559840743131820e-01 3.033156354409155195e-02
9.710000000000000853e+00 -7.453172568393239272e-01 -8.671490463584622388e-01 3.100304008748957368e-02
9.720000000000000639e+00 -6.978606597035315051e-01 -8.234427277260791822e-01 3.164897977100741833e-02
9.730000000000000426e+00 -6.508260762167757951e-01 -7.770169290600589251e-01 3.226896945623417695e-02
9.740000000000000213e+00 -6.050277072758648567e-01 -7.287979178354762055e-01 3.286263646098639551e-02
9.750000000000000000e+00 -5.611094098253610607e-01 -6.797407955892150744e-01 3.342964829616087291e-02
9.759999999999999787e+00 -5.195423641339549370e-01 -6.308099824475128514e-01 3.396971231647399891e-02
9.769999999999999574e+00 -4.806319305841444400e-01 -5.829582380938377328e-01 3.448257528682589085e-02
9.779999999999999361e+00 -4.445328191575174670e-01 -5.371048267628565354e-01 3.496802286629498158e-02
9.790000000000000924e+00 -4.112712396720218933e-01 -4.941135002893485284e-01 3.542587901199345524e-02
9.800000000000000711e+00 -3.807723283451859841e-01 -4.547710144233094720e-01 3.585600530526264484e-02
9.810000000000000497e+00 -3.528908773543020239e-01 -4.197669071032296695e-01 3.625830020294181638e-02
9.820000000000000284e+00 -3.274432437371542770e-01 -3.896752519009820115e-01 3.663269821665136872e-02
9.830000000000000071e+00 -3.042382904293918777e-01 -3.649390554097117767e-01 3.697916902325412009e-02
9.839999999999999858e+00 -2.831053164149463508e-01 -3.458578952037192344e-01 3.729771650986619252e-02
9.849999999999999645e+00 -2.639171585039547518e-01 -3.325792976423793124e-01 3.758837775698564004e-02
9.859999999999999432e+00 -2.466069808173557421e-01 -3.250942358270959009e-01 3.785122196349208906e-02
9.870000000000000995e+00 -2.311776901012077834e-01 -3.232369920295584120e-01 3.808634931744207114e-02
9.880000000000000782e+00 -2.177034008560548295e-01 -3.266894812426568429e-01 3.829388980075579957e-02
9.890000000000000568e+00 -2.063228955579489710e-01 -3.349899790530845856e-01 3.847400176360761537e-02
9.900000000000000355e+00 -1.972255514585403158e-01 -3.475460439685827962e-01 3.862687118769911332e-02
9.910000000000000142e+00 -1.906307056734469763e-01 -3.636512778327414819e-01 3.875271028959653696e-02
9.919999999999999929e+00 -1.867618749509458165e-01 -3.825054339413733739e-01 3.885175566908149331e-02
9.929999999999999716e+00 -1.858176091432383881e-01 -4.032372663252317135e-01 3.892426723686567835e-02
9.939999999999999503e+00 -1.879410160216148373e-01 -4.249294200090107942e-01 3.897052682716398153e-02
9.950000000000001066e+00 -1.931901335450637303e-01 -4.466445945542736884e-01 3.899083679187398399e-02
9.960000000000000853e+00 -2.015113346294011287e-01 -4.674521743776836047e-01 3.898551858112707380e-02
9.970000000000000639e+00 -2.127178268201866673e-01 -4.864545105081760079e-01 3.895491131498166754e-02
9.980000000000000426e+00 -2.264750604804510181e-01 -5.028120596290487354e-01 3.889937035101567742e-02
9.990000000000000213e+00 -2.422944968219898909e-01 -5.157666361934658550e-01 3.881926585254408951e-02
1.000000000000000000e+01 -2.595367305524393653e-01 -5.246621096502228632e-01 3.871507532829076420e-02
1.000999999999999979e+01 -2.774244358199104421e-01 -5.289619778346813517e-01 3.857942195603824426e-02
1.001999999999999957e+01 -2.950650374268123377e-01 -5.282633649207461035e-01 3.842814819177445967e-02
1.002999999999999936e+01 -3.114824334591642097e-01 -5.223071228479437833e-01 3.825389991821078611e-02
1.004000000000000092e+01 -3.256565428925206618e-01 -5.109838532309396442e-01 3.805709878770269228e-02
1.005000000000000071e+01 -3.365689538037289763e-01 -4.943358066291995145e-01 3.783817307445420941e-02
1.006000000000000050e+01 -3.432525332619565384e-01 -4.725547519753786063e-01 3.759755638347332674e-02
1.007000000000000028e+01 -3.448425532156856876e-01 -4.459760355371201745e-01 3.733568639324304911e-02
1.008000000000000007e+01 -3.406267064794459287e-01 -4.150691611957477711e-01 3.705300363573035133e-02
1.008999999999999986e+01 -3.300913452502777234e-01 -3.804253180271248147e-01 3.674995031718023691e-02
1.009999999999999964e+01 -3.129613759890916280e-01 -3.427423540780041300e-01 3.642696918295668107e-02
1.010999999999999943e+01 -2.892314857717543930e-01 -3.028077448329812293e-01 3.608450242949280684e-02
1.012000000000000099e+01 -2.591867455057964009e-01 -2.614801302919459447e-01 3.572299066620637786e-02
1.013000000000000078e+01 -2.234111167897678274e-01 -2.196699961074750074e-01 3.534287193001706129e-02
1.014000000000000057e+01 -1.827829575776492022e-01 -1.783200532543990080e-01 3.494458075487626852e-02
1.015000000000000036e+01 -1.384572482288619066e-01 -1.383858296151347922e-01 3.452854729848608278e-02
1.016000000000000014e+01 -9.183491165766548281e-02 -1.008169289188153850e-01 3.409519652814227419e-02
1.016999999999999993e+01 -4.452024520731286128e-02 -6.653934159488145150e-02 3.364494746739044723e-02
1.017999999999999972e+01 1.731916173459747445e-03 -3.643911266987008568e-02 3.317821250493270535e-02
1.018999999999999950e+01 4.507715761070320987e-02 -1.134758844127779776e-02 3.269539676696724129e-02
1.020000000000000107e+01 8.364798843772547343e-02 7.971619133812210545e-03 3.219689755388678576e-02
1.021000000000000085e+01 1.156230163002743561e-01 2.083388930199499972e-02 3.168310384200165308e-02
1.022000000000000064e+01 1.392957535038099326e-01 2.664307880333285569e-02 3.115439585069563685e-02
1.023000000000000043e+01 1.531400064455072652e-01 2.489930314905918970e-02 3.061114467516263746e-02
1.024000000000000021e+01 1.558689385519342607e-01 1.520512172042876725e-02 3.005371198461646853e-02
1.025000000000000000e+01 1.464851810145773592e-01 -2.729736678584507997e-03 2.948244978561101112e-02
1.025999999999999979e+01 1.243197795360417718e-01 -2.908495922323446267e-02 2.889770024985742827e-02
1.026999999999999957e+01 8.905828824807460187e-02 -6.392740009576587668e-02 2.829979560567959934e-02
1.027999999999999936e+01 4.075292726354175915e-02 -1.072098687430173003e-01 2.768905809200800788e-02
1.029000000000000092e+01 -2.017962293430757004e-02 -1.587708551943614599e-01 2.706579997357919445e-02
1.030000000000000071e+01 -9.297454238330750409e-02 -2.183351287400488172e-01 2.643032361578144182e-02
1.031000000000000050e+01 -1.765484016369878728e-01 -2.855151874466990147e-01 2.578292161737050225e-02
1.032000000000000028e+01 -2.695403860921844474e-01 -3.598135780639636350e-01 2.512387699907079816e-02
1.033000000000000007e+01 -3.703631715619918885e-01 -4.406261450070476093e-01 2.445346344588048698e-02
1.033999999999999986e+01 -4.772609861831769718e-01 -5.272462996284204007e-01 2.377194560071227772e-02
1.034999999999999964e+01 -5.883720989316945094e-01 -6.188704236774114076e-01 2.307957940682832040e-02
1.035999999999999943e+01 -7.017928209697691377e-01 -7.146045310613552415e-01 2.237661249636546321e-02
1.037000000000000099e+01 -8.156400990877418211e-01 -8.134723079205926632e-01 2.166328462209969954e-02
1.038000000000000078e+01 -9.281099192432313849e-01 -9.144246316712003608e-01 2.093982812946459243e-02
1.039000000000000057e+01 -1.037529013673445188e+00 -1.016350635093137056e+00 2.020646846571836838e-02
